LATITUDE,LONGITUDE,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,PHOTO_URL
39.2829,46.9084,337.3,2.0,1.4,2021-07-27,816,Terra,MODIS,82,6.03,310.1,40.9,D,0.0,/PhotoFile4Wildfire/39.2829_46.9084_82.png
39.2879,46.8859,339.2,2.0,1.4,2021-07-27,816,Terra,MODIS,84,6.03,308.1,52.2,D,0.0,/PhotoFile4Wildfire/39.2879_46.8859_84.png
39.2636,46.9207,336.8,2.0,1.4,2021-07-27,816,Terra,MODIS,82,6.03,310.6,37.2,D,0.0,/PhotoFile4Wildfire/39.2636_46.9207_82.png
39.2708,46.9477,350.2,2.0,1.4,2021-07-27,816,Terra,MODIS,94,6.03,310.8,100.2,D,0.0,/PhotoFile4Wildfire/39.2708_46.9477_94.png
39.2804,46.9022,338.6,2.0,1.4,2021-07-27,816,Terra,MODIS,84,6.03,310.6,44.5,D,0.0,/PhotoFile4Wildfire/39.2804_46.9022_84.png
39.2609,46.9497,342.5,2.0,1.4,2021-07-27,816,Terra,MODIS,87,6.03,311.1,57.6,D,0.0,/PhotoFile4Wildfire/39.2609_46.9497_87.png
39.3066,46.8679,341.2,1.0,1.0,2021-07-27,959,Aqua,MODIS,83,6.03,316.9,16.1,D,0.0,/PhotoFile4Wildfire/39.3066_46.8679_83.png
39.3033,46.845,346.7,1.0,1.0,2021-07-27,959,Aqua,MODIS,89,6.03,316.9,27.0,D,0.0,/PhotoFile4Wildfire/39.3033_46.845_89.png
39.3049,46.8564,336.8,1.0,1.0,2021-07-27,959,Aqua,MODIS,76,6.03,316.3,9.2,D,0.0,/PhotoFile4Wildfire/39.3049_46.8564_76.png
39.7195,46.5679,321.0,1.2,1.1,2021-08-11,733,Terra,MODIS,23,6.03,305.6,9.6,D,0.0,/PhotoFile4Wildfire/39.7195_46.5679_23.png
39.6909,47.2556,335.8,1.1,1.1,2021-08-11,733,Terra,MODIS,83,6.03,316.4,14.1,D,0.0,/PhotoFile4Wildfire/39.6909_47.2556_83.png
40.2468,46.669,327.7,1.2,1.1,2021-08-11,733,Terra,MODIS,76,6.03,307.3,21.1,D,0.0,/PhotoFile4Wildfire/40.2468_46.669_76.png
40.2443,46.6623,306.3,1.2,1.1,2021-08-11,1838,Terra,MODIS,68,6.03,293.8,7.8,N,0.0,/PhotoFile4Wildfire/40.2443_46.6623_68.png
40.2526,46.6623,321.0,1.0,1.0,2021-08-16,751,Terra,MODIS,58,6.03,303.3,12.7,D,0.0,/PhotoFile4Wildfire/40.2526_46.6623_58.png
40.1636,46.8165,331.2,1.0,1.0,2021-08-16,751,Terra,MODIS,74,6.03,312.7,11.9,D,0.0,/PhotoFile4Wildfire/40.1636_46.8165_74.png
39.673,46.9876,373.9,1.0,1.0,2021-08-16,751,Terra,MODIS,100,6.03,312.6,119.9,D,0.0,/PhotoFile4Wildfire/39.673_46.9876_100.png
39.5196,46.5502,330.4,1.0,1.0,2021-08-16,751,Terra,MODIS,58,6.03,309.4,14.5,D,0.0,/PhotoFile4Wildfire/39.5196_46.5502_58.png
39.5227,46.5403,338.0,1.8,1.3,2021-08-16,935,Aqua,MODIS,85,6.03,305.1,58.3,D,0.0,/PhotoFile4Wildfire/39.5227_46.5403_85.png
39.5115,46.5455,325.9,1.8,1.3,2021-08-16,935,Aqua,MODIS,54,6.03,307.6,19.6,D,0.0,/PhotoFile4Wildfire/39.5115_46.5455_54.png
40.2494,46.6561,337.0,1.7,1.3,2021-08-16,935,Aqua,MODIS,85,6.03,301.5,70.1,D,0.0,/PhotoFile4Wildfire/40.2494_46.6561_85.png
39.6694,46.9799,328.4,1.7,1.3,2021-08-16,935,Aqua,MODIS,65,6.03,307.7,29.1,D,0.0,/PhotoFile4Wildfire/39.6694_46.9799_65.png
39.6513,46.9495,338.1,1.7,1.3,2021-08-16,935,Aqua,MODIS,85,6.03,299.0,67.6,D,0.0,/PhotoFile4Wildfire/39.6513_46.9495_85.png
39.6548,46.9664,373.0,1.7,1.3,2021-08-16,935,Aqua,MODIS,100,6.03,307.7,247.9,D,0.0,/PhotoFile4Wildfire/39.6548_46.9664_100.png
40.2557,46.6505,302.6,1.0,1.0,2021-08-16,1856,Terra,MODIS,50,6.03,290.4,5.2,N,0.0,/PhotoFile4Wildfire/40.2557_46.6505_50.png
40.2573,46.6624,305.4,1.0,1.0,2021-08-16,1856,Terra,MODIS,64,6.03,291.4,6.7,N,0.0,/PhotoFile4Wildfire/40.2573_46.6624_64.png
40.1576,46.8144,303.9,1.0,1.0,2021-08-16,1856,Terra,MODIS,57,6.03,290.6,6.1,N,0.0,/PhotoFile4Wildfire/40.1576_46.8144_57.png
39.4832,46.5879,316.9,1.0,1.0,2021-08-16,1856,Terra,MODIS,94,6.03,290.2,15.9,N,0.0,/PhotoFile4Wildfire/39.4832_46.5879_94.png
39.7712,46.5726,326.6,2.3,1.5,2021-08-19,822,Terra,MODIS,72,6.03,303.7,55.7,D,0.0,/PhotoFile4Wildfire/39.7712_46.5726_72.png
39.7666,46.5578,327.8,1.0,1.0,2021-08-19,1005,Aqua,MODIS,57,6.03,311.1,11.5,D,0.0,/PhotoFile4Wildfire/39.7666_46.5578_57.png
39.7771,46.5672,339.7,1.0,1.0,2021-08-19,1005,Aqua,MODIS,85,6.03,310.3,29.4,D,0.0,/PhotoFile4Wildfire/39.7771_46.5672_85.png
39.7682,46.5694,339.7,1.0,1.0,2021-08-19,1005,Aqua,MODIS,85,6.03,313.8,29.8,D,0.0,/PhotoFile4Wildfire/39.7682_46.5694_85.png
40.2616,46.6655,325.5,1.1,1.0,2021-08-21,953,Aqua,MODIS,48,6.03,304.1,14.9,D,0.0,/PhotoFile4Wildfire/40.2616_46.6655_48.png
40.2634,46.6771,331.4,1.1,1.0,2021-08-21,953,Aqua,MODIS,77,6.03,306.9,21.4,D,0.0,/PhotoFile4Wildfire/40.2634_46.6771_77.png
40.2721,46.6669,301.8,1.6,1.2,2021-08-21,1915,Terra,MODIS,26,6.03,291.8,6.8,N,0.0,/PhotoFile4Wildfire/40.2721_46.6669_26.png
39.7939,46.042,320.6,1.3,1.1,2021-09-15,947,Aqua,MODIS,39,6.03,307.2,11.4,D,0.0,/PhotoFile4Wildfire/39.7939_46.042_39.png
40.3116,48.4489,323.3,1.1,1.1,2021-09-17,751,Terra,MODIS,57,6.03,305.3,9.2,D,0.0,/PhotoFile4Wildfire/40.3116_48.4489_57.png
39.0832,48.8671,326.9,4.7,2.0,2021-09-20,643,Terra,MODIS,60,6.03,292.9,167.0,D,0.0,/PhotoFile4Wildfire/39.0832_48.8671_60.png
39.0846,48.8592,324.4,4.7,2.0,2021-09-20,643,Terra,MODIS,59,6.03,293.1,141.3,D,0.0,/PhotoFile4Wildfire/39.0846_48.8592_59.png
39.0827,48.858,317.7,3.3,1.7,2021-09-20,821,Terra,MODIS,34,6.03,297.3,35.6,D,0.0,/PhotoFile4Wildfire/39.0827_48.858_34.png
40.9073,46.4207,318.2,2.1,1.4,2021-09-20,821,Terra,MODIS,57,6.03,300.0,19.3,D,0.0,/PhotoFile4Wildfire/40.9073_46.4207_57.png
39.1108,48.8462,351.8,1.0,1.0,2021-09-22,953,Aqua,MODIS,0,6.03,309.5,53.6,D,0.0,/PhotoFile4Wildfire/39.1108_48.8462_0.png
39.1141,48.869,327.9,1.0,1.0,2021-09-22,953,Aqua,MODIS,0,6.03,306.6,14.3,D,0.0,/PhotoFile4Wildfire/39.1141_48.869_0.png
39.1701,48.7849,307.3,1.2,1.1,2021-10-22,1005,Aqua,MODIS,48,6.03,295.7,5.7,D,0.0,/PhotoFile4Wildfire/39.1701_48.7849_48.png
39.5129,48.1676,300.2,1.2,1.1,2021-11-24,725,Terra,MODIS,22,6.03,288.9,3.6,D,0.0,/PhotoFile4Wildfire/39.5129_48.1676_22.png
